,Delhi,Mumbai,Chennai,Kolkata,mean_price,Delhi_pc,Mumbai_pc,Chennai_pc,Kolkata_pc,mean_price_pc,Price,INR,rup_lit_crude,int_pc,rup_lit_crude_pc
2017-07-28,64.69,74.02,67.18,68.0,68.4725,-1.21,-3.49,-1.23,-0.04,-1.56,52.0,64.16,20.983144654088047,13.79,13.31
2017-07-27,64.59,73.92,67.07,67.92,68.375,-1.36,-3.62,-1.4,-0.16,-1.7,50.67,64.16,20.44646037735849,10.88,10.41
2017-07-26,64.57,73.91,67.06,67.91,68.3625,-1.39,-3.64,-1.41,-0.18,-1.72,50.08,64.36,20.27137610062893,9.58,9.47
2017-07-25,64.57,73.9,67.05,67.91,68.35749999999999,-1.39,-3.65,-1.43,-0.18,-1.73,49.19,64.39,19.920403144654088,7.64,7.57
2017-07-24,64.53,73.87,67.01,67.88,68.3225,-1.45,-3.69,-1.48,-0.22,-1.78,47.81,64.4,19.364553459119502,4.62,4.57
2017-07-21,64.28,73.61,66.75,67.68,68.08,-1.83,-4.03,-1.87,-0.51,-2.12,47.47,64.34,19.208929559748427,3.87,3.73
2017-07-20,64.25,73.59,66.72,67.66,68.055,-1.88,-4.05,-1.91,-0.54,-2.16,48.54,64.44,19.672437735849055,6.21,6.23
2017-07-19,64.21,73.54,66.67,67.62,68.01,-1.94,-4.12,-1.98,-0.6,-2.22,48.34,64.3,19.54881761006289,5.78,5.56
2017-07-18,64.21,73.54,66.67,67.62,68.01,-1.94,-4.12,-1.98,-0.6,-2.22,47.92,64.33,19.388010062893084,4.86,4.7
2017-07-17,64.15,73.49,66.61,67.58,67.9575,-2.03,-4.19,-2.07,-0.66,-2.3,47.66,64.35,19.288811320754714,4.29,4.16
2017-07-14,63.89,73.23,66.34,67.37,67.70750000000001,-2.43,-4.52,-2.47,-0.97,-2.66,47.89,64.38,19.390932075471696,4.79,4.71
2017-07-13,63.91,73.25,66.36,67.38,67.725,-2.4,-4.5,-2.44,-0.96,-2.63,47.65,64.45,19.314732704402516,4.27,4.3
2017-07-12,63.93,73.27,66.38,67.4,67.745,-2.37,-4.47,-2.41,-0.93,-2.61,46.73,64.54,18.96826540880503,2.25,2.43
2017-07-11,63.93,73.27,66.38,67.4,67.745,-2.37,-4.47,-2.41,-0.93,-2.61,46.68,64.59,18.962649056603777,2.14,2.4
2017-07-10,63.83,75.04,66.25,66.73,67.9625,-2.52,-2.16,-2.6,-1.91,-2.29,46.57,64.5,18.891603773584908,1.9,2.01
2017-07-07,63.33,74.54,65.72,66.33,67.48,-3.28,-2.82,-3.38,-2.5,-2.99,46.47,64.58,18.874418867924526,1.68,1.92
2017-07-06,63.19,74.41,65.58,66.23,67.3525,-3.5,-2.99,-3.59,-2.65,-3.17,48.53,64.76,19.76605534591195,6.19,6.74
2017-07-05,63.08,74.3,65.46,66.14,67.24499999999999,-3.67,-3.13,-3.76,-2.78,-3.32,47.58,64.8,19.39109433962264,4.11,4.71
2017-07-04,63.08,74.3,65.46,66.14,67.24499999999999,-3.67,-3.13,-3.76,-2.78,-3.32,49.15,64.74,20.012396226415092,7.55,8.07
2017-07-03,63.13,74.35,65.51,66.18,67.2925,-3.59,-3.06,-3.69,-2.72,-3.26,49.13,64.86,20.041332075471697,7.51,8.22
2017-06-30,63.31,74.56,65.74,66.32,67.4825,-3.31,-2.79,-3.35,-2.51,-2.98,47.08,64.62,19.134022641509436,3.02,3.32
2017-06-29,63.47,74.71,65.9,66.45,67.63250000000001,-3.07,-2.59,-3.12,-2.32,-2.77,47.02,64.59,19.100766037735852,2.89,3.14
2017-06-28,63.46,74.71,65.9,66.45,67.63,-3.08,-2.59,-3.12,-2.32,-2.77,46.45,64.56,18.86045283018868,1.64,1.85
2017-06-27,63.46,74.71,65.89,66.44,67.625,-3.08,-2.59,-3.13,-2.34,-2.78,46.17,64.51,18.73224339622642,1.03,1.15
2017-06-26,63.55,74.79,65.98,66.51,67.7075,-2.95,-2.49,-3.0,-2.23,-2.66,44.09,64.45,17.871701257861638,-3.52,-3.49
2017-06-23,64.23,75.46,66.7,67.04,68.3575,-1.91,-1.62,-1.94,-1.46,-1.73,44.14,64.53,17.914177358490566,-3.41,-3.26
2017-06-22,64.44,75.68,66.93,67.21,68.565,-1.59,-1.33,-1.6,-1.21,-1.43,44.46,64.6,18.063622641509433,-2.71,-2.46
2017-06-21,64.55,75.79,67.04,67.3,68.67,-1.42,-1.19,-1.44,-1.07,-1.28,44.62,64.5,18.10056603773585,-2.36,-2.26
2017-06-20,64.55,75.78,67.04,67.3,68.6675,-1.42,-1.2,-1.44,-1.07,-1.28,43.98,64.51,17.843709433962264,-3.76,-3.64
2017-06-19,64.65,75.88,67.14,67.37,68.76,-1.27,-1.07,-1.29,-0.97,-1.15,45.93,64.42,18.60887169811321,0.5,0.49
2017-06-16,65.48,76.7,68.02,68.03,69.5575,0.0,0.0,0.0,0.0,0.0,45.7,64.43,18.518559748427673,0.0,0.0
