,Date,Delhi,Mumbai,Chennai,Kolkata,Delhi_pc,Mumbai_pc,Chennai_pc,Kolkata_pc
12,2019-04-04,66.14,69.22,69.83,67.88,21.38,15.56,21.63,19.82
13,2019-04-03,66.09,69.17,69.78,67.83,21.29,15.48,21.55,19.74
14,2019-04-02,66.09,69.17,69.78,67.83,21.29,15.48,21.55,19.74
15,2019-04-01,66.09,69.17,69.78,67.83,21.29,15.48,21.55,19.74
16,2019-03-31,66.14,69.27,69.88,67.92,21.38,15.64,21.72,19.89
17,2019-03-30,66.22,69.36,69.97,68.0,21.53,15.79,21.88,20.04
18,2019-03-29,66.3,69.44,70.05,68.08,21.67,15.93,22.02,20.18
19,2019-03-28,66.39,69.54,70.15,68.18,21.84,16.09,22.19,20.35
20,2019-03-27,66.49,69.64,70.26,68.28,22.02,16.26,22.38,20.53
21,2019-03-26,66.49,69.64,70.26,68.28,22.02,16.26,22.38,20.53
22,2019-03-25,66.49,69.64,70.26,68.28,22.02,16.26,22.38,20.53
23,2019-03-24,66.6,69.76,70.37,68.39,22.22,16.46,22.57,20.72
24,2019-03-23,66.6,69.76,70.37,68.39,22.22,16.46,22.57,20.72
25,2019-03-22,66.65,69.81,70.43,68.44,22.32,16.54,22.68,20.81
26,2019-03-21,66.72,69.89,70.5,68.51,22.44,16.68,22.8,20.94
27,2019-03-20,66.8,69.97,70.59,68.59,22.59,16.81,22.96,21.08
28,2019-03-19,66.8,69.97,70.59,68.59,22.59,16.81,22.96,21.08
29,2019-03-18,66.91,70.09,70.71,68.7,22.79,17.01,23.17,21.27
30,2019-03-17,67.06,70.25,70.87,68.85,23.07,17.28,23.45,21.54
31,2019-03-16,67.15,70.34,70.96,68.94,23.23,17.43,23.6,21.69
32,2019-03-15,67.22,70.42,71.04,69.01,23.36,17.56,23.74,21.82
33,2019-03-14,67.32,70.52,71.15,69.11,23.55,17.73,23.93,21.99
34,2019-03-13,67.37,70.58,71.2,69.16,23.64,17.83,24.02,22.08
35,2019-03-12,67.37,70.58,71.2,69.16,23.64,17.83,24.02,22.08
36,2019-03-11,67.44,70.65,71.27,69.23,23.77,17.95,24.14,22.21
37,2019-03-10,67.54,70.76,71.38,69.33,23.95,18.13,24.33,22.38
38,2019-03-09,67.54,70.76,71.38,69.33,23.95,18.13,24.33,22.38
39,2019-03-08,67.54,70.76,71.38,69.33,23.95,18.13,24.33,22.38
40,2019-03-07,67.64,70.86,71.49,69.43,24.13,18.3,24.53,22.56
41,2019-03-06,67.64,70.86,71.49,69.43,24.13,18.3,24.53,22.56
42,2019-03-05,67.64,70.86,71.49,69.43,24.13,18.3,24.53,22.56
43,2019-03-04,67.54,70.76,71.38,69.33,23.95,18.13,24.33,22.38
44,2019-03-03,67.41,70.62,71.24,69.2,23.71,17.9,24.09,22.15
45,2019-03-02,67.27,70.47,71.09,69.06,23.45,17.65,23.83,21.91
46,2019-03-01,67.12,70.31,70.93,68.91,23.18,17.38,23.55,21.64
47,2019-02-28,67.0,70.18,70.8,68.79,22.96,17.16,23.32,21.43
48,2019-02-27,66.92,70.1,70.72,68.71,22.81,17.03,23.18,21.29
49,2019-02-26,66.92,70.1,70.72,68.71,22.81,17.03,23.18,21.29
50,2019-02-25,66.8,69.97,70.59,68.59,22.59,16.81,22.96,21.08
51,2019-02-24,66.64,69.8,70.42,68.43,22.3,16.53,22.66,20.79
52,2019-02-23,66.55,69.71,70.32,68.34,22.13,16.38,22.49,20.64
53,2019-02-22,66.48,69.63,70.25,68.27,22.0,16.24,22.37,20.51
54,2019-02-21,66.33,69.47,70.09,68.12,21.73,15.98,22.09,20.25
2,2019-02-20,66.17,69.3,69.91,67.95,21.44,15.69,21.77,19.95
4,2019-02-18,66.11,69.23,69.84,67.89,21.33,15.58,21.65,19.84
5,2019-02-17,65.98,69.09,69.7,67.76,21.09,15.34,21.41,19.61
6,2019-02-16,65.86,68.97,69.57,67.64,20.87,15.14,21.18,19.4
7,2019-02-15,65.73,68.83,69.44,67.51,20.63,14.91,20.95,19.17
8,2019-02-14,65.67,68.76,69.37,67.45,20.52,14.79,20.83,19.06
9,2019-02-13,65.62,68.71,69.32,67.4,20.43,14.71,20.75,18.98
10,2019-02-12,65.62,68.71,69.32,67.4,20.43,14.71,20.75,18.98
11,2019-02-11,65.62,68.71,69.32,67.4,20.43,14.71,20.75,18.98
12,2019-02-10,65.56,68.65,69.25,67.34,20.32,14.61,20.62,18.87
13,2019-02-09,65.56,68.65,69.25,67.34,20.32,14.61,20.62,18.87
14,2019-02-08,65.56,68.65,69.25,67.34,20.32,14.61,20.62,18.87
15,2019-02-07,65.56,68.65,69.25,67.34,20.32,14.61,20.62,18.87
16,2019-02-06,65.51,68.59,69.2,67.29,20.22,14.51,20.54,18.78
17,2019-02-05,65.51,68.59,69.2,67.29,20.22,14.51,20.54,18.78
18,2019-02-04,65.61,68.7,69.31,67.39,20.41,14.69,20.73,18.96
19,2019-02-03,65.71,68.81,69.41,67.49,20.59,14.87,20.9,19.14
20,2019-02-02,65.71,68.81,69.41,67.49,20.59,14.87,20.9,19.14
21,2019-02-01,65.71,68.81,69.41,67.49,20.59,14.87,20.9,19.14
22,2019-01-31,65.81,68.91,69.52,67.59,20.77,15.04,21.09,19.31
23,2019-01-30,65.89,69.0,69.61,67.67,20.92,15.19,21.25,19.45
24,2019-01-29,65.89,69.0,69.61,67.67,20.92,15.19,21.25,19.45
25,2019-01-28,66.0,69.11,69.72,67.78,21.12,15.38,21.44,19.65
26,2019-01-27,66.0,69.11,69.72,67.78,21.12,15.38,21.44,19.65
27,2019-01-26,66.0,69.11,69.72,67.78,21.12,15.38,21.44,19.65
28,2019-01-25,66.0,69.11,69.72,67.78,21.12,15.38,21.44,19.65
29,2019-01-24,65.9,69.01,69.62,67.68,20.94,15.21,21.27,19.47
30,2019-01-23,65.9,69.01,69.62,67.68,20.94,15.21,21.27,19.47
31,2019-01-22,65.9,69.01,69.62,67.68,20.94,15.21,21.27,19.47
32,2019-01-21,65.71,68.81,69.41,67.49,20.59,14.87,20.9,19.14
33,2019-01-20,65.45,68.53,69.14,67.23,20.11,14.41,20.43,18.68
34,2019-01-19,65.16,68.22,68.83,66.93,19.58,13.89,19.89,18.15
35,2019-01-18,64.97,68.02,68.62,66.74,19.23,13.56,19.53,17.81
36,2019-01-17,64.78,67.82,68.42,66.55,18.88,13.22,19.18,17.48
37,2019-01-16,64.59,67.62,68.22,66.36,18.54,12.89,18.83,17.14
38,2019-01-15,64.47,67.49,68.09,66.24,18.32,12.67,18.6,16.93
39,2019-01-14,64.18,67.18,67.78,65.95,17.78,12.15,18.06,16.42
40,2019-01-13,63.69,66.66,67.25,65.46,16.88,11.29,17.14,15.55
41,2019-01-12,63.1,66.04,66.62,64.87,15.8,10.25,16.04,14.51
42,2019-01-11,62.81,65.73,66.31,64.58,15.27,9.73,15.5,14.0
43,2019-01-10,62.53,65.43,66.01,64.3,14.76,9.23,14.98,13.5
44,2019-01-09,62.24,65.12,65.7,64.01,14.22,8.71,14.44,12.99
45,2019-01-08,62.24,65.12,65.7,64.01,14.22,8.71,14.44,12.99
46,2019-01-07,62.24,65.12,65.7,64.01,14.22,8.71,14.44,12.99
47,2019-01-06,62.16,65.04,65.62,63.93,14.08,8.58,14.3,12.85
48,2019-01-05,62.26,65.14,65.72,64.03,14.26,8.75,14.47,13.03
49,2019-01-04,62.44,65.34,65.91,64.21,14.59,9.08,14.81,13.35
50,2019-01-03,62.66,65.56,66.14,64.42,14.99,9.45,15.21,13.72
51,2019-01-02,62.66,65.56,66.14,64.42,14.99,9.45,15.21,13.72
52,2019-01-01,62.66,65.56,66.14,64.42,14.99,9.45,15.21,13.72
53,2018-12-31,62.86,65.76,66.35,64.61,15.36,9.78,15.57,14.05
54,2018-12-30,63.09,66.01,66.59,64.84,15.78,10.2,15.99,14.46
2,2018-12-29,63.32,66.25,66.84,65.07,16.2,10.6,16.43,14.86
4,2018-12-27,63.76,66.72,67.31,65.51,17.01,11.39,17.24,15.64
5,2018-12-26,63.83,66.79,67.38,65.59,17.14,11.5,17.37,15.78
6,2018-12-25,63.83,66.79,67.38,65.59,17.14,11.5,17.37,15.78
7,2018-12-24,63.83,66.79,67.38,65.59,17.14,11.5,17.37,15.78
8,2018-12-23,64.01,66.98,67.58,65.77,17.47,11.82,17.71,16.1
9,2018-12-22,64.19,67.17,67.77,65.95,17.8,12.14,18.05,16.42
10,2018-12-21,64.39,67.39,67.98,66.15,18.17,12.5,18.41,16.77
11,2018-12-20,64.54,67.55,68.14,66.3,18.44,12.77,18.69,17.03
12,2018-12-19,64.54,67.55,68.14,66.3,18.44,12.77,18.69,17.03
13,2018-12-18,64.54,67.55,68.14,66.3,18.44,12.77,18.69,17.03
14,2018-12-17,64.47,67.47,68.07,66.23,18.32,12.64,18.57,16.91
15,2018-12-16,64.38,67.38,67.97,66.14,18.15,12.49,18.39,16.75
16,2018-12-15,64.5,67.5,68.1,66.26,18.37,12.69,18.62,16.96
17,2018-12-14,64.57,67.58,68.18,66.33,18.5,12.82,18.76,17.09
18,2018-12-13,64.66,67.66,68.26,66.4,18.66,12.95,18.9,17.21
19,2018-12-12,64.66,67.66,68.26,67.4,18.66,12.95,18.9,18.98
20,2018-12-11,64.66,67.66,68.26,66.4,18.66,12.95,18.9,17.21
21,2018-12-10,64.82,67.81,68.41,66.55,18.96,13.21,19.16,17.48
22,2018-12-09,65.09,68.1,68.7,66.82,19.45,13.69,19.67,17.95
23,2018-12-08,65.3,68.32,68.93,67.03,19.84,14.06,20.07,18.32
24,2018-12-07,65.55,68.59,69.19,67.28,20.3,14.51,20.52,18.76
25,2018-12-06,65.96,69.02,69.63,67.69,21.05,15.23,21.29,19.49
26,2018-12-05,66.39,69.48,70.09,68.12,21.84,15.99,22.09,20.25
27,2018-12-04,66.39,69.48,70.09,68.12,21.84,15.99,22.09,20.25
28,2018-12-03,66.66,69.77,70.38,68.39,22.33,16.48,22.59,20.72
29,2018-12-02,67.02,70.15,70.77,68.75,23.0,17.11,23.27,21.36
30,2018-12-01,67.35,70.5,71.12,69.08,23.6,17.7,23.88,21.94
31,2018-11-30,67.72,70.89,71.52,69.57,24.28,18.35,24.58,22.81
32,2018-11-29,68.13,71.33,71.95,69.98,25.03,19.08,25.33,23.53
33,2018-11-28,68.49,71.71,72.34,70.34,25.69,19.72,26.01,24.17
34,2018-11-27,68.89,72.13,72.77,70.74,26.43,20.42,26.75,24.87
35,2018-11-26,69.29,72.56,73.2,71.14,27.16,21.14,27.5,25.58
36,2018-11-25,69.7,72.99,73.63,71.55,27.91,21.85,28.25,26.3
37,2018-11-24,70.16,73.48,74.13,72.01,28.76,22.67,29.12,27.11
38,2018-11-23,70.56,73.91,74.55,72.41,29.49,23.39,29.86,27.82
39,2018-11-22,70.97,74.34,74.99,72.83,30.24,24.11,30.62,28.56
40,2018-11-21,71.27,74.66,75.31,73.13,30.79,24.64,31.18,29.09
41,2018-11-20,71.27,74.66,75.31,73.13,30.79,24.64,31.18,29.09
42,2018-11-19,71.39,74.79,75.44,73.25,31.01,24.86,31.41,29.3
43,2018-11-18,71.56,74.97,75.63,73.42,31.33,25.16,31.74,29.6
44,2018-11-17,71.74,75.16,75.82,73.6,31.66,25.48,32.07,29.92
45,2018-11-16,71.93,75.36,76.02,73.79,32.01,25.81,32.42,30.26
46,2018-11-15,72.09,75.53,76.19,73.95,32.3,26.09,32.71,30.54
47,2018-11-14,72.19,75.64,76.3,74.05,32.48,26.28,32.9,30.71
48,2018-11-13,72.19,75.64,76.3,74.05,32.48,26.28,32.9,30.71
49,2018-11-12,72.31,75.76,76.43,74.17,32.7,26.48,33.13,30.93
50,2018-11-11,72.46,75.92,76.59,74.32,32.98,26.74,33.41,31.19
51,2018-11-10,72.58,76.05,76.72,74.44,33.2,26.96,33.64,31.4
52,2018-11-09,72.74,76.22,76.89,74.6,33.49,27.25,33.93,31.69
53,2018-11-08,72.89,76.38,77.05,74.75,33.77,27.51,34.21,31.95
54,2018-11-07,73.07,76.57,77.24,74.93,34.1,27.83,34.54,32.27
2,2018-11-06,73.07,76.57,77.24,74.93,34.1,27.83,34.54,32.27
4,2018-11-04,73.36,76.88,77.55,75.22,34.63,28.35,35.08,32.78
5,2018-11-03,73.53,77.06,77.73,75.39,34.94,28.65,35.39,33.08
6,2018-11-02,73.64,77.18,77.85,75.5,35.14,28.85,35.6,33.27
7,2018-11-01,73.78,77.32,78.0,75.63,35.4,29.08,35.86,33.5
8,2018-10-31,73.78,77.32,78.0,75.63,35.4,29.08,35.86,33.5
9,2018-10-30,73.78,77.32,78.0,75.63,35.4,29.08,35.86,33.5
10,2018-10-29,73.85,77.4,78.08,75.7,35.53,29.22,36.0,33.63
11,2018-10-28,74.05,77.61,78.29,75.9,35.9,29.57,36.37,33.98
12,2018-10-27,74.38,77.96,78.64,76.23,36.5,30.15,36.98,34.56
13,2018-10-26,74.73,78.33,79.02,76.58,37.14,30.77,37.64,35.18
14,2018-10-25,74.8,78.41,79.09,76.65,37.27,30.9,37.76,35.3
15,2018-10-24,74.85,78.46,79.15,76.7,37.36,30.98,37.87,35.39
16,2018-10-23,74.85,78.46,79.15,76.7,37.36,30.98,37.87,35.39
17,2018-10-22,74.92,78.54,79.22,76.77,37.49,31.12,37.99,35.52
18,2018-10-21,75.19,78.82,79.51,77.04,37.99,31.59,38.5,35.99
19,2018-10-20,75.36,79.0,79.69,77.21,38.3,31.89,38.81,36.29
20,2018-10-19,75.48,79.13,79.82,77.33,38.52,32.1,39.04,36.5
21,2018-10-18,75.58,79.24,79.93,77.43,38.7,32.29,39.23,36.68
22,2018-10-17,75.69,79.35,80.04,77.54,38.91,32.47,39.42,36.88
23,2018-10-16,75.69,79.35,80.04,77.54,38.91,32.47,39.42,36.88
24,2018-10-15,75.46,79.11,79.8,77.31,38.48,32.07,39.0,36.47
25,2018-10-14,75.38,79.02,79.71,77.23,38.34,31.92,38.84,36.33
26,2018-10-13,75.19,78.82,79.51,77.04,37.99,31.59,38.5,35.99
27,2018-10-12,74.9,78.51,79.2,76.75,37.46,31.07,37.96,35.48
28,2018-10-11,74.62,78.22,78.9,76.47,36.94,30.58,37.43,34.99
29,2018-10-10,74.35,77.93,78.61,76.2,36.45,30.1,36.93,34.51
30,2018-10-09,74.11,77.68,78.35,75.96,36.01,29.68,36.47,34.09
31,2018-10-08,73.82,77.37,78.04,75.67,35.47,29.17,35.93,33.57
32,2018-10-07,73.53,77.06,77.73,75.38,34.94,28.65,35.39,33.06
33,2018-10-06,73.24,76.75,77.42,75.09,34.41,28.13,34.85,32.55
34,2018-10-05,72.95,77.45,77.11,74.8,33.88,29.3,34.31,32.04
35,2018-10-04,75.45,80.1,79.79,77.3,38.47,33.72,38.98,36.45
36,2018-10-03,75.25,79.89,79.57,77.1,38.1,33.37,38.6,36.1
37,2018-10-02,75.25,79.89,79.57,77.1,38.1,33.37,38.6,36.1
38,2018-10-01,75.09,79.72,79.4,76.94,37.81,33.09,38.3,35.82
39,2018-09-30,74.79,79.4,79.08,76.64,37.25,32.55,37.75,35.29
40,2018-09-29,74.63,79.23,78.91,76.48,36.96,32.27,37.45,35.0
41,2018-09-28,74.42,79.01,78.69,76.27,36.58,31.9,37.07,34.63
42,2018-09-27,74.24,78.82,78.49,76.09,36.25,31.59,36.72,34.32
43,2018-09-26,74.12,78.69,78.36,75.97,36.02,31.37,36.49,34.1
44,2018-09-25,74.12,78.69,78.36,75.97,36.02,31.37,36.49,34.1
45,2018-09-24,74.02,78.58,78.26,75.87,35.84,31.19,36.32,33.93
46,2018-09-23,73.97,78.53,78.2,75.82,35.75,31.1,36.21,33.84
47,2018-09-22,73.87,78.42,78.1,75.72,35.57,30.92,36.04,33.66
48,2018-09-21,73.87,78.42,78.1,75.72,35.57,30.92,36.04,33.66
49,2018-09-20,73.87,78.42,78.1,75.72,35.57,30.92,36.04,33.66
50,2018-09-19,73.87,78.42,78.1,75.72,35.57,30.92,36.04,33.66
51,2018-09-18,73.87,78.42,78.1,75.72,35.57,30.92,36.04,33.66
52,2018-09-17,73.78,78.33,78.0,75.63,35.4,30.77,35.86,33.5
53,2018-09-16,73.72,78.26,77.94,75.57,35.29,30.65,35.76,33.4
54,2018-09-15,73.54,78.07,77.74,75.39,34.96,30.33,35.41,33.08
2,2018-09-14,73.3,77.82,77.49,75.15,34.52,29.92,34.98,32.66
4,2018-09-12,72.97,77.47,77.13,74.82,33.91,29.33,34.35,32.07
5,2018-09-11,72.97,77.47,77.13,75.82,33.91,29.33,34.35,33.84
6,2018-09-10,72.83,77.32,76.98,75.68,33.66,29.08,34.09,33.59
7,2018-09-09,72.61,77.09,76.75,75.46,33.25,28.7,33.69,33.2
8,2018-09-08,72.51,76.98,76.64,75.36,33.07,28.51,33.5,33.03
9,2018-09-07,72.07,76.51,76.17,74.92,32.26,27.73,32.68,32.25
10,2018-09-06,71.55,75.96,75.61,74.4,31.31,26.81,31.7,31.33
11,2018-09-05,71.34,75.74,75.39,74.19,30.92,26.44,31.32,30.96
12,2018-09-04,71.34,75.74,75.39,74.19,30.92,26.44,31.32,30.96
13,2018-09-03,71.15,75.54,75.19,74.0,30.57,26.11,30.97,30.63
14,2018-09-02,70.76,75.12,74.77,73.61,29.86,25.41,30.24,29.94
15,2018-09-01,70.42,74.76,74.41,73.27,29.23,24.81,29.61,29.34
16,2018-08-31,70.21,74.54,74.18,73.06,28.85,24.44,29.21,28.97
17,2018-08-30,69.93,74.24,73.88,72.78,28.34,23.94,28.69,28.47
18,2018-08-29,69.75,74.05,73.69,72.6,28.01,23.62,28.36,28.16
19,2018-08-28,69.61,73.9,73.54,72.46,27.75,23.37,28.1,27.91
20,2018-08-27,69.46,73.74,73.38,72.31,27.47,23.11,27.82,27.64
21,2018-08-26,69.32,73.59,73.23,72.16,27.22,22.85,27.56,27.38
22,2018-08-25,69.18,73.44,73.08,72.02,26.96,22.6,27.29,27.13
23,2018-08-24,69.18,73.44,73.08,72.02,26.96,22.6,27.29,27.13
24,2018-08-23,69.1,73.36,72.99,71.94,26.81,22.47,27.14,26.99
25,2018-08-22,69.1,73.36,72.99,71.94,26.81,22.47,27.14,26.99
26,2018-08-21,69.1,73.36,72.99,71.94,26.81,22.47,27.14,26.99
27,2018-08-20,69.04,73.3,72.93,71.88,26.7,22.37,27.03,26.88
28,2018-08-19,68.92,73.17,72.8,71.76,26.48,22.15,26.81,26.67
29,2018-08-18,68.86,73.1,72.74,71.7,26.37,22.04,26.7,26.57
30,2018-08-17,68.86,73.1,72.74,71.7,26.37,22.04,26.7,26.57
31,2018-08-16,68.78,73.02,72.65,71.62,26.22,21.9,26.55,26.43
32,2018-08-15,68.72,72.96,72.59,71.56,26.11,21.8,26.44,26.32
33,2018-08-14,68.72,72.96,72.59,71.56,26.11,21.8,26.44,26.32
34,2018-08-13,68.72,72.96,72.59,71.56,26.11,21.8,26.44,26.32
35,2018-08-12,68.77,73.01,72.64,71.61,26.21,21.89,26.53,26.41
36,2018-08-11,68.71,72.94,72.57,71.55,26.1,21.77,26.41,26.3
37,2018-08-10,68.57,72.8,72.43,71.41,25.84,21.54,26.16,26.05
38,2018-08-09,68.5,72.72,72.35,71.31,25.71,21.4,26.02,25.88
39,2018-08-08,68.5,72.72,72.35,71.31,25.71,21.4,26.02,25.88
40,2018-08-07,68.5,72.72,72.35,71.31,25.71,21.4,26.02,25.88
41,2018-08-06,68.44,72.66,72.29,71.22,25.6,21.3,25.92,25.72
42,2018-08-05,68.32,72.53,72.16,71.1,25.38,21.09,25.69,25.51
43,2018-08-04,68.2,72.4,72.03,70.98,25.16,20.87,25.47,25.3
44,2018-08-03,68.02,72.21,71.84,70.8,24.83,20.55,25.13,24.98
45,2018-08-02,67.93,72.12,71.74,70.69,24.67,20.4,24.96,24.78
46,2018-08-01,67.82,72.0,71.62,70.58,24.46,20.2,24.75,24.59
47,2018-07-31,67.82,72.0,71.62,70.58,24.46,20.2,24.75,24.59
48,2018-07-30,67.75,71.93,71.55,70.51,24.33,20.08,24.63,24.47
49,2018-07-29,67.62,71.79,71.41,70.37,24.1,19.85,24.39,24.22
50,2018-07-28,67.62,71.79,71.41,70.37,24.1,19.85,24.39,24.22
51,2018-07-27,67.72,71.89,71.52,70.43,24.28,20.02,24.58,24.32
52,2018-07-26,67.79,71.97,71.59,70.48,24.41,20.15,24.7,24.41
53,2018-07-25,67.79,71.97,71.59,70.48,24.41,20.15,24.7,24.41
54,2018-07-24,67.79,71.97,71.59,70.48,24.41,20.15,24.7,24.41
2,2018-07-23,67.89,72.07,71.7,70.56,24.59,20.32,24.89,24.55
4,2018-07-21,68.08,72.28,71.9,70.71,24.94,20.67,25.24,24.82
5,2018-07-20,68.23,72.44,72.06,70.84,25.22,20.93,25.52,25.05
6,2018-07-19,68.35,72.56,72.19,70.94,25.44,21.14,25.74,25.23
7,2018-07-18,68.47,72.65,72.28,71.03,25.66,21.29,25.9,25.38
8,2018-07-17,68.47,72.65,72.28,71.03,25.66,21.29,25.9,25.38
9,2018-07-16,68.47,72.65,72.28,71.03,25.66,21.29,25.9,25.38
10,2018-07-15,68.61,72.8,72.43,71.16,25.91,21.54,26.16,25.61
11,2018-07-14,68.61,72.8,72.43,71.16,25.91,21.54,26.16,25.61
12,2018-07-13,68.43,72.61,72.24,70.98,25.58,21.22,25.83,25.3
13,2018-07-12,68.3,72.47,72.1,70.85,25.34,20.98,25.59,25.07
14,2018-07-11,68.23,72.4,72.03,70.78,25.22,20.87,25.47,24.94
15,2018-07-10,68.23,72.4,72.03,70.78,25.22,20.87,25.47,24.94
16,2018-07-09,68.07,72.23,71.85,70.62,24.92,20.58,25.15,24.66
17,2018-07-08,67.86,72.0,71.63,70.41,24.54,20.2,24.77,24.29
18,2018-07-07,67.76,71.9,71.52,70.31,24.35,20.03,24.58,24.11
19,2018-07-06,67.66,71.79,71.42,70.21,24.17,19.85,24.4,23.94
20,2018-07-05,67.5,71.62,71.24,70.05,23.88,19.57,24.09,23.65
21,2018-07-04,67.38,71.49,71.12,69.93,23.66,19.35,23.88,23.44
22,2018-07-03,67.38,71.49,71.12,69.93,23.66,19.35,23.88,23.44
23,2018-07-02,67.38,71.49,71.12,69.93,23.66,19.35,23.88,23.44
24,2018-07-01,67.38,71.49,71.12,69.93,23.66,19.35,23.88,23.44
25,2018-06-30,67.38,71.49,71.12,69.93,23.66,19.35,23.88,23.44
26,2018-06-29,67.38,71.49,71.12,69.93,23.66,19.35,23.88,23.44
27,2018-06-28,67.38,71.52,71.12,69.93,23.66,19.4,23.88,23.44
28,2018-06-27,67.38,71.52,71.12,69.93,23.66,19.4,23.88,23.44
29,2018-06-26,67.38,71.52,71.12,69.93,23.66,19.4,23.88,23.44
30,2018-06-25,67.48,71.66,71.22,70.03,23.84,19.63,24.06,23.62
31,2018-06-24,67.54,71.76,71.29,70.09,23.95,19.8,24.18,23.72
32,2018-06-23,67.61,71.87,71.36,70.16,24.08,19.98,24.3,23.85
33,2018-06-22,67.68,71.99,71.44,70.23,24.21,20.18,24.44,23.97
34,2018-06-21,67.68,71.99,71.44,70.23,24.21,20.18,24.44,23.97
35,2018-06-20,67.78,72.13,71.54,70.33,24.39,20.42,24.61,24.15
36,2018-06-19,67.78,72.13,71.54,70.33,24.39,20.42,24.61,24.15
37,2018-06-18,67.78,72.13,71.54,70.33,24.39,20.42,24.61,24.15
38,2018-06-17,67.78,72.13,71.54,70.33,24.39,20.42,24.61,24.15
39,2018-06-16,67.85,72.24,71.62,70.4,24.52,20.6,24.75,24.27
40,2018-06-15,67.85,72.24,71.62,70.4,24.52,20.6,24.75,24.27
41,2018-06-14,67.85,72.24,71.62,70.4,24.52,20.6,24.75,24.27
42,2018-06-13,67.85,72.24,71.62,70.4,24.52,20.6,24.75,24.27
43,2018-06-12,67.85,72.24,71.62,70.4,24.52,20.6,24.75,24.27
44,2018-06-11,67.95,72.35,71.73,70.5,24.7,20.78,24.94,24.45
45,2018-06-10,68.1,72.51,71.89,70.65,24.98,21.05,25.22,24.71
46,2018-06-09,68.28,72.7,72.08,70.83,25.31,21.37,25.55,25.03
47,2018-06-08,68.58,73.02,72.4,71.13,25.86,21.9,26.11,25.56
48,2018-06-07,68.73,73.17,72.56,71.28,26.13,22.15,26.39,25.83
49,2018-06-06,68.8,73.25,72.64,71.35,26.26,22.29,26.53,25.95
50,2018-06-05,68.88,73.33,72.72,71.43,26.41,22.42,26.67,26.09
51,2018-06-04,68.97,73.43,72.82,71.52,26.57,22.59,26.84,26.25
52,2018-06-03,69.11,73.58,72.97,71.66,26.83,22.84,27.1,26.5
53,2018-06-02,69.11,73.58,72.97,71.66,26.83,22.84,27.1,26.5
54,2018-06-01,69.2,73.67,73.06,71.75,27.0,22.99,27.26,26.65
2,2018-05-31,69.25,73.73,73.12,71.8,27.09,23.09,27.36,26.74
4,2018-05-29,69.31,73.79,73.18,71.86,27.2,23.19,27.47,26.85
5,2018-05-28,69.17,73.64,73.03,71.72,26.94,22.94,27.21,26.6
6,2018-05-27,69.06,73.53,72.91,71.61,26.74,22.75,27.0,26.41
7,2018-05-26,68.9,73.36,72.74,71.45,26.45,22.47,26.7,26.13
8,2018-05-25,68.75,73.2,72.58,71.3,26.17,22.2,26.42,25.86
9,2018-05-24,68.53,72.96,72.35,71.08,25.77,21.8,26.02,25.47
10,2018-05-23,68.34,72.76,72.14,70.89,25.42,21.47,25.66,25.14
11,2018-05-22,68.08,72.48,71.87,70.63,24.94,21.0,25.19,24.68
12,2018-05-21,67.82,72.21,71.59,70.37,24.46,20.55,24.7,24.22
13,2018-05-20,67.57,71.94,71.32,70.12,24.0,20.1,24.23,23.78
14,2018-05-19,67.31,71.67,71.04,69.86,23.53,19.65,23.74,23.32
15,2018-05-18,67.08,71.42,70.8,69.63,23.11,19.23,23.32,22.91
16,2018-05-17,66.79,71.12,70.49,69.33,22.57,18.73,22.78,22.38
17,2018-05-16,66.57,70.88,70.25,69.11,22.17,18.33,22.37,21.99
18,2018-05-15,66.36,70.66,70.02,68.9,21.78,17.96,21.96,21.62
19,2018-05-14,66.14,70.43,69.79,68.68,21.38,17.58,21.56,21.24
20,2018-05-13,65.93,70.2,69.56,68.63,20.99,17.2,21.16,21.15
21,2018-05-12,65.93,70.2,69.56,68.63,20.99,17.2,21.16,21.15
22,2018-05-11,65.93,70.2,69.56,68.63,20.99,17.2,21.16,21.15
23,2018-05-10,65.93,70.2,69.56,68.63,20.99,17.2,21.16,21.15
24,2018-05-09,65.93,70.2,69.56,68.63,20.99,17.2,21.16,21.15
25,2018-05-08,65.93,70.2,69.56,68.63,20.99,17.2,21.16,21.15
26,2018-05-07,65.93,70.2,69.56,68.63,20.99,17.2,21.16,21.15
27,2018-05-06,65.93,70.2,69.56,68.63,20.99,17.2,21.16,21.15
28,2018-05-05,65.93,70.2,69.56,68.63,20.99,17.2,21.16,21.15
29,2018-05-04,65.93,70.2,69.56,68.63,20.99,17.2,21.16,21.15
30,2018-05-03,65.93,70.2,69.56,68.63,20.99,17.2,21.16,21.15
31,2018-05-02,65.93,70.2,69.56,68.63,20.99,17.2,21.16,21.15
32,2018-05-01,65.93,70.2,69.56,68.63,20.99,17.2,21.16,21.15
33,2018-04-30,65.93,70.2,69.56,68.63,20.99,17.2,21.16,21.15
34,2018-04-29,65.93,70.2,69.56,68.63,20.99,17.2,21.16,21.15
35,2018-04-28,65.93,70.2,69.56,68.63,20.99,17.2,21.16,21.15
36,2018-04-27,65.93,70.2,69.56,68.63,20.99,17.2,21.16,21.15
37,2018-04-26,65.93,70.2,69.56,68.63,20.99,17.2,21.16,21.15
38,2018-04-25,65.93,70.2,69.56,68.63,20.99,17.2,21.16,21.15
39,2018-04-24,65.93,70.2,69.56,68.63,20.99,17.2,21.16,21.15
